,Rk,Player,Nation,Position,Squad,Competition,Age,Born,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots per 90,Shots on Target per 90,Goals per Shot,Goals per Shot on Target,Avg Shot Distance,Free Kicks,Penatly Kicks,Penalty Kicks Attempted,Expected Goals,Non Penalty Expected Goals,Non Penalty Expected Goals per shot,Goals - Expected Goals,Non Penalty Goals - Expected Goals,Total Passes Completed,Total Passes Attempted,Total Pass Completion %,Total Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,Expected Assisted Goals,Expected Assists,Assists - Expected Assisted Goals,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Total Passes Attempted,Live-Ball Passes,Dead-Ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw Ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Total Passes Completed,Total Passes Offside,Total Passes Blocked,Shot Creating Actions,Shot Creating Actions per 90,SCA Pass Live,SCA Pass Dead,SCA Take Ons,SCA Shot,SCA Fouls Drawn,SCA Defensive Actions,Goal Creating Actions,Goal Creating Actions per 90,GCA Pass Live,GCA Pass Dead,GCA Take Ons,GCA Shot,GCA Fouls Drawn,GCA Defensive Actions,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Number of Dribblers Tackled,Number of Dribbles Challenged,Dribblers Tackled %,Dribbled Past,Total Blocks,Shots Blocked,Passes Blocked,Interceptions,Tackles + Interceptions,Clearances,Errors,Touches,Touches in Defensive Penalty,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live Ball Touches,Take Ons Attempted,Successful Take Ons,Successful Take on %,Times Tackled,Tackled %,Number of Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Matches Played,Minutes Played,Minutes per Match,Total Minutes Played %,Starts,Minutes per Start,Complete Matches Played,Subbed On,Minutes per Sub,Subbed Off,PPM,onG,onGA,Goals +/-,Goals +/- per 90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Yellow Cards,Red Cards,Second Yellows,Fouls Committed,Fouls Drawn,Offside,Crs,Int,Tackles Won,Penalty Kicks Won,Penalty Kicks Converted,Own Goals,Loose Balls Recovered,Aerials Won,Aerials Lost,Aerials Won %,Poss
10,11,Benie Adama Traore,ci CIV,"FW,MF",Sheffield Utd,eng Premier League,20-284,2002,3.0,0.0,0.3333333333333333,0.3333333333333333,100.0,0.11,0.11,0.0,0.0,5.1000000000000005,0.0,0.0,0.0,0.09999999999999999,0.09999999999999999,0.09000000000000001,-0.09999999999999999,-0.09999999999999999,11.0,15.0,73.3,171.33333333333334,36.333333333333336,6.333333333333333,7.333333333333333,86.4,4.333333333333333,5.333333333333333,81.3,0.3333333333333333,0.3333333333333333,100.0,0.0,0.09999999999999999,0.09999999999999999,-0.09999999999999999,0.6666666666666666,0.3333333333333333,1.6666666666666667,0.0,2.3333333333333335,15.0,14.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,11.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.44,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2923430027838288,0.1461715013919144,0.0,0.1461715013919144,0.1461715013919144,0.0,0.5846860055676576,0.0,0.5846860055676576,0.2923430027838288,0.0,0.2923430027838288,0.1461715013919144,0.4385145041757432,0.0,0.0,24.666666666666668,0.3333333333333333,3.3333333333333335,9.666666666666666,12.333333333333334,2.6666666666666665,24.666666666666668,6.333333333333333,1.0,15.8,5.0,78.9,16.333333333333332,123.0,48.0,2.0,1.3333333333333333,1.0,2.3333333333333335,1.3333333333333333,15.0,4.333333333333333,1.0,89.66666666666667,30.0,74.7,1.0,30.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,-0.3333333333333333,-0.11,-0.44,0.8666666666666667,1.0999999999999999,-0.2333333333333333,-0.07666666666666667,-0.22999999999999998,0.0,0.0,0.0,2.6666666666666665,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.1461715013919144,0.0,0.0,0.0,5.333333333333333,0.0,3.3333333333333335,0.0,0.4385145041757432
11,12,Akor Adams,ng NGA,FW,Montpellier,fr Ligue 1,23-224,2000,3.5,0.8571428571428571,2.5714285714285716,1.1428571428571428,44.4,0.7314285714285714,0.3257142857142857,0.09428571428571429,0.21428571428571427,3.914285714285714,0.0,0.0,0.0,0.4857142857142857,0.4857142857142857,0.054285714285714284,0.37142857142857144,0.37142857142857144,9.714285714285714,14.571428571428571,66.7,122.57142857142857,34.0,6.0,8.571428571428571,70.0,2.0,2.0,100.0,0.5714285714285714,1.7142857142857142,33.3,0.0,0.1142857142857143,0.028571428571428574,-0.1142857142857143,0.5714285714285714,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.5714285714285714,14.571428571428571,14.285714285714286,0.2857142857142857,0.0,0.0,0.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,9.714285714285714,0.0,1.4285714285714286,1.7142857142857142,0.4857142857142857,0.8571428571428571,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.2857142857142857,0.08,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.4947509657537663,0.0,0.0,0.0,0.4947509657537663,0.0,0.24737548287688316,0.0,0.24737548287688316,0.24737548287688316,0.0,0.24737548287688316,0.0,0.4947509657537663,0.4947509657537663,0.0,25.714285714285715,0.5714285714285714,0.8571428571428571,12.0,13.142857142857142,4.0,25.714285714285715,2.2857142857142856,0.5714285714285714,25.0,1.4285714285714286,62.5,18.0,134.28571428571428,50.57142857142857,2.5714285714285716,1.4285714285714286,2.0,3.4285714285714284,2.2857142857142856,19.428571428571427,6.0,0.5714285714285714,38.57142857142857,19.428571428571427,50.0,0.5714285714285714,19.428571428571427,0.2857142857142857,0.0,0.0,0.0,0.0,0.8571428571428571,1.1428571428571428,-0.2857142857142857,-0.19142857142857145,0.19142857142857145,0.37142857142857144,0.5714285714285714,-0.19999999999999998,-0.13142857142857142,0.04285714285714286,0.0,0.0,0.0,1.7142857142857142,0.5714285714285714,1.4285714285714286,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,2.0,1.7142857142857142,53.8,0.8658141900690911
12,13,Sargis Adamyan,am ARM,FW,Koln,de Bundesliga,30-110,1993,1.3,0.0,3.0769230769230766,2.3076923076923075,75.0,2.3307692307692305,1.7461538461538462,0.0,0.0,8.846153846153847,0.0,0.0,0.0,0.4615384615384615,0.4615384615384615,0.12307692307692307,-0.4615384615384615,-0.4615384615384615,16.153846153846153,20.76923076923077,77.8,216.9230769230769,72.3076923076923,7.692307692307692,10.0,76.9,6.9230769230769225,7.692307692307692,90.0,0.0,0.7692307692307692,0.0,0.7692307692307692,0.3846153846153846,0.3076923076923077,0.3846153846153846,2.3076923076923075,1.5384615384615383,0.7692307692307692,0.0,3.0769230769230766,20.76923076923077,17.692307692307693,3.0769230769230766,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.153846153846153,0.0,0.7692307692307692,4.615384615384615,3.4615384615384612,4.615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,,,,,,,,,33.07692307692307,0.7692307692307692,3.0769230769230766,13.076923076923077,16.923076923076923,5.384615384615384,33.07692307692307,0.7692307692307692,0.7692307692307692,100.0,0.0,0.0,18.46153846153846,99.23076923076923,53.07692307692307,3.0769230769230766,0.7692307692307692,0.0,2.3076923076923075,0.7692307692307692,18.46153846153846,11.538461538461538,3.0769230769230766,210.0,52.30769230769231,75.8,2.3076923076923075,66.15384615384615,0.7692307692307692,0.7692307692307692,12.307692307692307,0.0,0.1923076923076923,1.5384615384615383,3.0769230769230766,-1.5384615384615383,-0.5076923076923077,0.2923076923076923,1.6153846153846154,5.230769230769231,-3.6153846153846154,-1.1846153846153846,0.23076923076923075,0.7692307692307692,0.0,0.0,0.7692307692307692,0.0,1.5384615384615383,0.0,0.0,,0.0,0.0,0.0,3.846153846153846,2.3076923076923075,6.9230769230769225,25.0,
13,15,Elijah Adebayo,eng ENG,FW,Luton Town,eng Premier League,25-246,1998,2.2,0.0,1.3636363636363635,0.0,0.0,0.6090909090909091,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.06363636363636364,-0.18181818181818182,-0.18181818181818182,10.909090909090908,14.09090909090909,77.4,165.45454545454544,44.99999999999999,5.909090909090908,6.8181818181818175,86.7,4.545454545454545,6.363636363636363,71.4,0.45454545454545453,0.45454545454545453,100.0,0.0,0.045454545454545456,0.045454545454545456,-0.045454545454545456,1.3636363636363635,0.45454545454545453,0.45454545454545453,0.0,2.2727272727272725,14.09090909090909,14.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.909090909090908,0.0,0.45454545454545453,1.3636363636363635,0.6090909090909091,0.9090909090909091,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15271055896915955,0.0,0.15271055896915955,0.15271055896915955,0.15271055896915955,0.7635527948457977,0.0,26.36363636363636,2.2727272727272725,3.1818181818181817,10.909090909090908,12.727272727272727,3.1818181818181817,26.36363636363636,4.545454545454545,1.3636363636363635,30.0,3.1818181818181817,70.0,14.09090909090909,79.54545454545453,14.545454545454545,0.45454545454545453,1.3636363636363635,0.45454545454545453,2.2727272727272725,1.8181818181818181,16.818181818181817,5.454545454545454,1.8181818181818181,143.63636363636363,35.90909090909091,87.8,1.8181818181818181,35.90909090909091,0.9090909090909091,0.0,0.0,0.0,0.45454545454545453,3.1818181818181817,2.727272727272727,0.45454545454545453,0.1272727272727273,1.059090909090909,2.2727272727272725,1.5909090909090908,0.6363636363636362,0.18181818181818182,-0.1727272727272727,0.0,0.0,0.0,2.727272727272727,0.9090909090909091,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,1.3636363636363635,1.3636363636363635,1.3636363636363635,50.0,0.33596322973215104
14,16,Karim Adeyemi,de GER,"FW,MF",Dortmund,de Bundesliga,21-235,2002,1.3,0.0,1.5384615384615383,0.7692307692307692,50.0,1.2230769230769232,0.6153846153846154,0.0,0.0,6.307692307692307,0.0,0.0,0.0,0.4615384615384615,0.4615384615384615,0.23076923076923075,-0.4615384615384615,-0.4615384615384615,18.46153846153846,26.153846153846153,70.6,237.69230769230768,71.53846153846153,10.0,13.846153846153845,72.2,6.9230769230769225,9.23076923076923,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3076923076923075,0.0,0.0,2.3076923076923075,26.153846153846153,23.846153846153847,2.3076923076923075,1.5384615384615383,0.0,0.0,0.0,0.7692307692307692,0.0,0.0,0.0,0.0,18.46153846153846,0.0,1.5384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46825811864179,2.46825811864179,1.234129059320895,1.234129059320895,0.0,0.0,3.702387177962685,0.0,3.702387177962685,3.702387177962685,0.0,3.702387177962685,0.0,2.46825811864179,0.0,0.0,42.30769230769231,0.0,4.615384615384615,25.384615384615383,13.846153846153845,5.384615384615384,42.30769230769231,4.615384615384615,2.3076923076923075,50.0,2.3076923076923075,50.0,26.153846153846153,160.76923076923077,76.15384615384615,3.0769230769230766,2.3076923076923075,2.3076923076923075,3.846153846153846,3.0769230769230766,29.23076923076923,7.692307692307692,2.3076923076923075,91.53846153846153,30.769230769230766,44.1,0.0,0.0,0.0,2.3076923076923075,30.769230769230766,0.0,0.25384615384615383,0.7692307692307692,3.0769230769230766,-2.3076923076923075,-1.7461538461538462,-2.1999999999999997,1.1538461538461537,1.2307692307692308,-0.07692307692307693,-0.038461538461538464,0.6461538461538461,0.0,0.0,0.0,2.3076923076923075,2.3076923076923075,0.0,0.0,0.0,2.46825811864179,0.0,0.0,0.0,5.384615384615384,3.0769230769230766,0.7692307692307692,80.0,1.6043677771171636
15,17,Simon Adingra,ci CIV,"FW,MF",Brighton,eng Premier League,21-252,2002,0.4,2.5,5.0,2.5,50.0,11.85,5.925,1.25,2.5,20.0,0.0,0.0,0.0,1.0,1.0,0.44999999999999996,1.4999999999999998,1.4999999999999998,42.5,52.5,81.0,522.5,97.5,37.5,42.5,88.2,5.0,7.5,66.7,0.0,0.0,0.0,0.0,0.25,0.0,-0.25,2.5,0.0,0.0,0.0,0.0,52.5,45.0,7.5,0.0,0.0,0.0,0.0,2.5,5.0,0.0,0.0,0.0,42.5,0.0,2.5,2.5,5.925,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.103519736501754,8.069013157667836,0.0,4.034506578833918,8.069013157667836,12.103519736501754,12.103519736501754,100.0,0.0,4.034506578833918,0.0,4.034506578833918,0.0,12.103519736501754,0.0,0.0,77.5,2.5,5.0,12.5,60.0,17.5,77.5,10.0,2.5,25.0,7.5,75.0,47.5,232.5,100.0,5.0,0.0,7.5,2.5,0.0,47.5,12.5,2.5,5.0,5.0,0.6,0.0,0.0,0.0,2.5,5.0,0.0,2.5,0.0,0.0,0.0,0.0,3.775,0.5,1.7499999999999998,-1.25,-54.15,-49.574999999999996,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,8.069013157667836,0.0,0.0,0.0,7.5,0.0,0.0,0.0,1.6138026315335672
16,18,Adson,br BRA,MF,Nantes,fr Ligue 1,22-339,2000,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,94.1,500.0,82.0,20.0,20.0,100.0,6.0,8.0,75.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518017320078586,0.0,1.8518017320078586,0.0,0.0,0.0,0.0,42.0,0.0,10.0,22.0,12.0,2.0,42.0,2.0,0.0,0.0,2.0,100.0,42.0,302.0,164.0,6.0,4.0,0.0,0.0,2.0,38.0,0.0,6.0,404.0,134.0,74.8,6.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-8.0,-3.56,4.38,3.4,8.0,-4.6,-2.0,2.48,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.46295043300196465
17,19,Michel Aebischer,ch SUI,MF,Bologna,it Serie A,26-247,1997,2.9,0.0,0.6896551724137931,0.3448275862068966,50.0,0.24137931034482757,0.12068965517241378,0.0,0.0,7.103448275862069,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.017241379310344827,-0.034482758620689655,-0.034482758620689655,63.10344827586207,65.86206896551724,95.8,1016.551724137931,270.6896551724138,33.10344827586207,34.48275862068966,96.0,24.82758620689655,25.517241379310345,97.3,4.137931034482759,4.827586206896552,85.7,0.0,0.06896551724137931,0.13793103448275862,-0.06896551724137931,0.6896551724137931,5.862068965517242,0.3448275862068966,0.3448275862068966,6.206896551724138,65.86206896551724,63.10344827586207,2.7586206896551726,1.7241379310344829,0.0,0.3448275862068966,0.6896551724137931,0.6896551724137931,0.3448275862068966,0.0,0.0,0.0,63.10344827586207,0.0,0.0,2.0689655172413794,0.7241379310344828,1.7241379310344829,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4341262841154446,0.4341262841154446,0.0,0.4341262841154446,0.0,0.0,0.4341262841154446,0.0,0.4341262841154446,1.302378852346334,0.4341262841154446,0.8682525682308893,0.4341262841154446,0.8682525682308893,0.4341262841154446,0.0,70.6896551724138,1.7241379310344829,16.551724137931036,43.44827586206897,11.379310344827587,0.6896551724137931,70.6896551724138,1.0344827586206897,0.6896551724137931,66.7,0.0,0.0,41.724137931034484,213.10344827586206,131.3793103448276,2.413793103448276,1.3793103448275863,0.3448275862068966,0.6896551724137931,0.0,57.58620689655172,1.3793103448275863,1.0344827586206897,38.96551724137931,13.10344827586207,41.9,0.3448275862068966,21.724137931034484,0.0,0.6896551724137931,8.620689655172415,0.0,0.5758620689655173,1.0344827586206897,0.3448275862068966,0.6896551724137931,0.5482758620689656,0.7482758620689656,1.2413793103448276,0.6551724137931034,0.5862068965517241,0.4620689655172414,0.40344827586206894,0.3448275862068966,0.0,0.0,1.3793103448275863,1.0344827586206897,0.0,0.6896551724137931,0.3448275862068966,0.4341262841154446,0.0,0.0,0.0,6.551724137931035,0.6896551724137931,0.3448275862068966,66.7,1.2589662239347894
18,20,Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,26-085,1997,2.7,0.0,0.7407407407407407,0.0,0.0,0.27777777777777773,0.0,0.0,0.0,12.333333333333332,0.0,0.0,0.0,0.0,0.0,0.007407407407407407,0.0,0.0,51.11111111111111,59.99999999999999,85.2,1092.2222222222222,393.7037037037037,11.851851851851851,11.851851851851851,100.0,32.22222222222222,34.81481481481481,92.6,7.037037037037036,12.962962962962962,54.3,0.0,0.0,0.07407407407407407,0.0,0.37037037037037035,7.4074074074074066,0.0,0.0,7.4074074074074066,59.99999999999999,58.51851851851851,1.4814814814814814,1.4814814814814814,0.37037037037037035,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,51.11111111111111,0.0,0.37037037037037035,1.4814814814814814,0.5592592592592592,1.4814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1043063857682696,2.660834044944231,1.7738893632961539,1.3304170224721155,0.0,2.2173617041201923,3.1043063857682696,71.4,0.8869446816480769,2.660834044944231,1.3304170224721155,1.3304170224721155,1.7738893632961539,4.878195749064423,6.652085112360577,0.0,75.18518518518518,8.518518518518517,29.259259259259256,43.33333333333333,4.0740740740740735,0.37037037037037035,75.18518518518518,0.37037037037037035,0.0,0.0,0.37037037037037035,100.0,51.85185185185185,376.66666666666663,240.37037037037035,2.222222222222222,1.4814814814814814,0.0,0.7407407407407407,0.0,49.25925925925926,0.0,1.111111111111111,14.074074074074073,4.814814814814815,10.6,0.0,0.0,0.0,1.111111111111111,4.814814814814815,0.37037037037037035,0.7407407407407407,1.111111111111111,0.7407407407407407,0.37037037037037035,0.8777777777777778,0.3592592592592592,0.8518518518518517,0.7407407407407407,0.1111111111111111,0.27777777777777773,0.1925925925925926,0.0,0.0,0.0,0.37037037037037035,0.0,0.0,0.0,1.4814814814814814,2.660834044944231,0.0,0.0,0.0,7.4074074074074066,1.111111111111111,2.222222222222222,33.3,1.197375320224904
19,21,Nayef Aguerd,ma MAR,DF,West Ham,eng Premier League,27-164,1996,2.7,0.37037037037037035,0.37037037037037035,0.37037037037037035,100.0,0.137037037037037,0.137037037037037,0.37037037037037035,0.37037037037037035,2.3703703703703702,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.04814814814814815,0.3333333333333333,0.3333333333333333,39.25925925925926,48.148148148148145,81.5,812.2222222222222,344.4444444444444,13.703703703703702,14.444444444444443,94.9,18.88888888888889,20.74074074074074,91.1,5.925925925925926,11.11111111111111,53.3,0.0,0.0,0.0,0.0,0.37037037037037035,2.5925925925925926,0.0,0.0,2.962962962962963,48.148148148148145,42.96296296296296,5.185185185185185,3.7037037037037033,0.0,1.4814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,39.25925925925926,0.0,0.0,0.7407407407407407,0.27037037037037037,0.7407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762482858522027,0.15249657170440542,0.6099862868176217,0.15249657170440542,0.0,0.762482858522027,0.9149794302264325,83.3,0.15249657170440542,0.45748971511321623,0.15249657170440542,0.30499314340881084,0.762482858522027,1.524965717044054,2.2874485755660814,0.15249657170440542,59.99999999999999,8.518518518518517,31.11111111111111,28.148148148148145,1.111111111111111,0.37037037037037035,59.99999999999999,0.0,0.0,0.0,0.0,0.0,31.48148148148148,148.88888888888889,80.0,0.37037037037037035,0.0,0.0,0.7407407407407407,0.37037037037037035,31.48148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407407407407407,0.37037037037037035,0.37037037037037035,1.111111111111111,0.37037037037037035,0.0,0.0,1.8518518518518516,0.15249657170440542,0.0,0.0,0.0,5.555555555555555,2.5925925925925926,2.222222222222222,53.8,0.41174074360189467
20,22,Naouirou Ahamada,fr FRA,"FW,MF",Crystal Palace,eng Premier League,21-165,2002,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,62.5,80.0,732.5,225.0,25.0,27.5,90.9,25.0,27.5,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,10.0,62.5,62.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,7.5,2.5,6.075,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.875026035157896,4.875026035157896,2.437513017578948,2.437513017578948,0.0,4.875026035157896,7.312539052736844,66.7,2.437513017578948,0.0,0.0,0.0,0.0,4.875026035157896,0.0,0.0,65.0,0.0,10.0,20.0,35.0,0.0,65.0,2.5,2.5,100.0,0.0,0.0,47.5,285.0,145.0,5.0,2.5,0.0,0.0,0.0,50.0,10.0,2.5,112.5,112.5,12.5,2.5,112.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,2.15,1.25,4.25,-2.75,-5.6000000000000005,-2.775,0.0,0.0,0.0,5.0,0.0,0.0,2.5,0.0,4.875026035157896,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9750052070315792
21,23,Anel Ahmedhodzic,ba BIH,DF,Sheffield Utd,eng Premier League,24-168,1999,4.0,0.0,1.25,0.0,0.0,0.3125,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.125,0.125,0.025,-0.125,-0.125,25.25,35.5,71.1,362.5,137.0,16.0,20.0,80.0,6.5,8.5,76.5,2.0,5.5,36.4,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.25,35.5,33.25,2.25,0.25,0.0,0.0,0.25,2.0,0.0,0.0,0.0,0.0,25.25,0.0,0.25,0.75,0.1875,0.5,0.0,0.0,0.25,0.0,0.0,0.25,0.0625,0.0,0.0,0.0,0.25,0.0,0.0,0.8770290083514864,0.6577717562636148,0.6577717562636148,0.0,0.2192572520878716,0.6577717562636148,1.0962862604393582,60.0,0.4385145041757432,1.0962862604393582,0.6577717562636148,0.4385145041757432,0.6577717562636148,1.5348007646151012,2.302201146922652,0.0,49.75,7.0,27.75,16.25,6.25,1.0,49.75,1.0,0.5,50.0,0.25,25.0,20.5,83.5,47.75,0.5,1.25,0.25,0.0,1.0,23.0,1.0,0.75,64.25,21.5,95.2,0.75,21.5,0.25,0.0,0.0,0.0,0.3325,0.5,1.0,-0.5,-0.175,-1.905,0.8,0.55,0.25,0.09,-1.0275,0.5,0.0,0.0,1.75,0.25,0.25,0.25,1.5,0.6577717562636148,0.0,0.0,0.0,4.0,2.5,2.25,52.6,0.4385145041757432
22,24,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,27-346,1995,2.5,0.0,0.8,0.0,0.0,0.316,0.0,0.0,0.0,7.359999999999999,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,41.6,53.2,78.2,821.2,342.4,12.8,14.0,91.4,23.2,28.8,80.6,5.2,9.6,54.2,0.0,0.04,0.0,-0.04,0.4,2.8,0.4,0.0,4.0,53.2,50.0,3.2,2.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,41.6,0.0,0.0,2.0,0.792,1.2,0.0,0.4,0.4,0.0,0.0,0.4,0.16,0.0,0.0,0.0,0.4,0.0,0.0,0.8231748895836027,0.27439162986120097,0.8231748895836027,0.0,0.0,0.5487832597224019,1.0975665194448039,50.0,0.5487832597224019,0.0,0.0,0.0,0.5487832597224019,1.3719581493060047,3.5670911881956124,0.0,64.0,6.8,35.6,28.4,2.0,0.4,64.0,0.8,0.8,100.0,0.0,0.0,38.8,198.4,94.0,0.4,0.0,0.0,0.4,0.8,38.0,0.0,1.2,95.6,32.0,66.4,1.2,32.0,0.8,0.0,0.0,0.0,0.932,2.8,0.8,2.0,0.752,1.348,1.8,0.72,1.08,0.404,0.6759999999999999,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.8,0.27439162986120097,0.0,0.0,0.0,6.8,4.8,3.2,60.0,0.6859790746530023
23,25,Ola Aina,ng NGA,"DF,MF",Nott'ham Forest,eng Premier League,26-337,1996,2.6,0.0,0.3846153846153846,0.0,0.0,0.15,0.0,0.0,0.0,11.307692307692307,0.0,0.0,0.0,0.0,0.0,0.007692307692307692,0.0,0.0,13.846153846153845,23.076923076923077,60.0,261.53846153846155,137.3076923076923,6.153846153846153,9.23076923076923,66.7,5.384615384615384,7.3076923076923075,73.7,2.3076923076923075,5.384615384615384,42.9,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.0,0.0,0.3846153846153846,23.076923076923077,18.46153846153846,4.615384615384615,1.5384615384615383,0.0,0.0,0.7692307692307692,3.0769230769230766,0.0,0.0,0.0,0.0,13.846153846153845,0.0,0.7692307692307692,1.1538461538461537,0.4461538461538461,0.0,0.3846153846153846,0.3846153846153846,0.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177678043050881,0.700943832261504,0.700943832261504,0.11682397204358401,0.0,0.46729588817433604,0.46729588817433604,100.0,0.0,0.23364794408716802,0.11682397204358401,0.11682397204358401,0.23364794408716802,1.0514157483922562,0.8177678043050881,0.0,33.84615384615385,4.230769230769231,16.538461538461537,11.538461538461538,6.153846153846153,0.0,33.84615384615385,3.0769230769230766,1.1538461538461537,37.5,1.1538461538461537,37.5,13.461538461538462,100.0,56.53846153846153,1.1538461538461537,1.5384615384615383,0.0,0.3846153846153846,1.1538461538461537,15.0,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,0.0,0.0,1.5384615384615383,1.5384615384615383,0.3846153846153846,0.7692307692307692,0.7692307692307692,0.700943832261504,0.0,0.0,0.0,4.615384615384615,0.7692307692307692,0.0,100.0,0.30374232731331846
